x,y,V,Exact,Error
1.04,0.9,0.664833,0.637423,0.0274102
1.08,0.9,0.705543,0.681277,0.024266
1.12,0.9,0.746307,0.72484,0.0214677
1.16,0.9,0.787048,0.768069,0.0189788
1.2,0.9,0.827697,0.81093,0.0167663
1.24,0.9,0.868194,0.853394,0.0148002
1.28,0.9,0.908488,0.895435,0.0130533
1.32,0.9,0.948535,0.937034,0.0115012
1.36,0.9,0.988298,0.978176,0.0101219
1.4,0.9,1.02774,1.01885,0.00889539
1.44,0.9,1.06684,1.05904,0.00780393
1.48,0.9,1.10558,1.09875,0.00683145
1.52,0.9,1.14392,1.13796,0.00596352
1.56,0.9,1.18187,1.17668,0.00518719
1.6,0.9,1.2194,1.21491,0.00449075
1.64,0.9,1.25651,1.25265,0.00386368
1.68,0.9,1.29319,1.28989,0.00329641
1.72,0.9,1.32943,1.32665,0.00278028
1.76,0.9,1.36523,1.36292,0.00230734
1.8,0.9,1.40059,1.39872,0.0018703
1.84,0.9,1.4355,1.43404,0.00146239
1.88,0.9,1.46996,1.46889,0.00107728
1.92,0.9,1.50399,1.50328,0.000708984
1.96,0.9,1.53756,1.53721,0.00035175
2,0.9,1.5707,1.5707,0
0,0.92,0.613238,-0.166763,0.780001
0.04,0.92,0.41247,-0.164875,0.577345
0.08,0.92,0.279434,-0.15923,0.438664
0.12,0.92,0.200259,-0.149893,0.350152
0.16,0.92,0.154455,-0.136966,0.291421
0.2,0.92,0.129124,-0.120587,0.24971
0.24,0.92,0.117137,-0.100926,0.218063
0.28,0.92,0.114535,-0.0781778,0.192713
0.32,0.92,0.119001,-0.0525573,0.171559
0.36,0.92,0.12909,-0.0242927,0.153383
0.4,0.92,0.143828,0.00637961,0.137448
0.44,0.92,0.162514,0.0392207,0.123293
0.48,0.92,0.184606,0.0739937,0.110612
0.52,0.92,0.209664,0.110467,0.0991965
0.56,0.92,0.237313,0.14842,0.088893
0.6,0.92,0.267225,0.187641,0.0795844
0.64,0.92,0.299108,0.227932,0.0711755
0.68,0.92,0.332696,0.269111,0.0635852
0.72,0.92,0.36775,0.311008,0.0567418
0.76,0.92,0.40405,0.35347,0.0505805
0.8,0.92,0.441399,0.396357,0.0450418
0.84,0.92,0.479615,0.439544,0.0400704
0.88,0.92,0.518535,0.48292,0.0356148
0.92,0.92,0.558011,0.526384,0.0316272
0.96,0.92,0.597912,0.569849,0.0280633
1,0.92,0.63812,0.613238,0.0248818
1.04,0.92,0.678528,0.656483,0.0220448
1.08,0.92,0.719044,0.699527,0.0195175
1.12,0.92,0.759586,0.742318,0.0172679
1.16,0.92,0.800081,0.784814,0.0152668
1.2,0.92,0.840466,0.826979,0.0134877
1.24,0.92,0.880686,0.86878,0.0119066
1.28,0.92,0.920694,0.910192,0.0105017
1.32,0.92,0.960448,0.951194,0.00925335
1.36,0.92,0.999913,0.991769,0.00814386
1.4,0.92,1.03906,1.0319,0.00715726
1.44,0.92,1.07786,1.07158,0.00627923
1.48,0.92,1.1163,1.1108,0.00549687
1.52,0.92,1.15436,1.14956,0.0047986
1.56,0.92,1.19202,1.18784,0.00417399
1.6,0.92,1.22927,1.22566,0.00361365
1.64,0.92,1.26611,1.263,0.00310909
1.68,0.92,1.30252,1.29986,0.00265265
1.72,0.92,1.3385,1.33626,0.00223733
1.76,0.92,1.37405,1.3722,0.00185677
1.8,0.92,1.40917,1.40766,0.00150508
1.84,0.92,1.44385,1.44267,0.00117684
1.88,0.92,1.4781,1.47723,0.000866933
1.92,0.92,1.51191,1.51134,0.000570552
1.96,0.92,1.54529,1.54501,0.000283072
2,0.92,1.57824,1.57824,0
0,0.94,0.633185,-0.123751,0.756936
0.04,0.94,0.378878,-0.121942,0.50082
0.08,0.94,0.238312,-0.116534,0.354846
0.12,0.94,0.165833,-0.107585,0.273419
0.16,0.94,0.128483,-0.0951902,0.223673
0.2,0.94,0.110518,-0.0794762,0.189994
0.24,0.94,0.104539,-0.0605996,0.165138
0.28,0.94,0.106811,-0.0387408,0.145552
0.32,0.94,0.115272,-0.0140989,0.12937
0.36,0.94,0.128668,0.0131136,0.115554
0.4,0.94,0.146167,0.0426763,0.103491
0.44,0.94,0.167167,0.0743651,0.0928015
0.48,0.94,0.191199,0.107957,0.0832416
0.52,0.94,0.217878,0.143234,0.0746443
0.56,0.94,0.246875,0.179985,0.0668898
0.6,0.94,0.277897,0.21801,0.0598869
0.64,0.94,0.310682,0.25712,0.053562
0.68,0.94,0.344991,0.297137,0.0478534
0.72,0.94,0.380606,0.3379,0.0427065
0.76,0.94,0.41733,0.379258,0.0380724
0.8,0.94,0.454982,0.421076,0.0339062
0.84,0.94,0.493397,0.463231,0.0301664
0.88,0.94,0.532426,0.505612,0.0268142
0.92,0.94,0.571935,0.548121,0.0238138
0.96,0.94,0.611803,0.590671,0.0211318
1,0.94,0.651922,0.633185,0.0187373
1.04,0.94,0.692196,0.675594,0.0166019
1.08,0.94,0.732539,0.71784,0.0146994
1.12,0.94,0.772877,0.759871,0.0130057
1.16,0.94,0.813142,0.801643,0.0114991
1.2,0.94,0.853277,0.843118,0.0101595
1.24,0.94,0.893232,0.884263,0.00896884
1.28,0.94,0.932963,0.925052,0.00791083
1.32,0.94,0.972432,0.965462,0.00697067
1.36,0.94,1.01161,1.00547,0.00613503
1.4,0.94,1.05046,1.04507,0.00539192
1.44,0.94,1.08897,1.08424,0.00473055
1.48,0.94,1.12712,1.12298,0.00414123
1.52,0.94,1.16489,1.16127,0.00361522
1.56,0.94,1.20227,1.19912,0.00314469
1.6,0.94,1.23924,1.23652,0.00272256
1.64,0.94,1.2758,1.27346,0.00234245
1.68,0.94,1.31195,1.30995,0.00199857
1.72,0.94,1.34768,1.34599,0.00168568
1.76,0.94,1.38298,1.38158,0.00139896
1.8,0.94,1.41786,1.41673,0.00113399
1.84,0.94,1.45231,1.45143,0.000886684
1.88,0.94,1.48634,1.48569,0.000653192
1.92,0.94,1.51994,1.51951,0.000429887
1.96,0.94,1.55312,1.55291,0.000213285
2,0.94,1.58588,1.58588,0
0,0.96,0.653158,-0.081644,0.734802
0.04,0.96,0.316851,-0.0799094,0.396761
0.08,0.96,0.180168,-0.0747235,0.254891
0.12,0.96,0.122625,-0.0661398,0.188765
0.16,0.96,0.0976647,-0.054245,0.15191
0.2,0.96,0.0889168,-0.0391567,0.128073
0.24,0.96,0.0898769,-0.0210194,0.110896
0.28,0.96,0.0975396,0,0.0975396
0.32,0.96,0.110308,0.0237165,0.0865913
0.36,0.96,0.12722,0.0499324,0.0772881
0.4,0.96,0.147631,0.0784414,0.0691895
0.44,0.96,0.171061,0.109034,0.0620273
0.48,0.96,0.197129,0.1415,0.0556299
0.52,0.96,0.225514,0.175633,0.0498811
0.56,0.96,0.255931,0.211233,0.0446985
0.6,0.96,0.288129,0.248109,0.0400194
0.64,0.96,0.321875,0.286081,0.0357942
0.68,0.96,0.356959,0.324978,0.0319808
0.72,0.96,0.393186,0.364643,0.0285427
0.76,0.96,0.430379,0.404932,0.025447
0.8,0.96,0.468375,0.445711,0.0226638
0.84,0.96,0.507026,0.486861,0.0201651
0.88,0.96,0.546198,0.528273,0.0179253
0.92,0.96,0.585769,0.569849,0.0159204
0.96,0.96,0.625631,0.611503,0.0141281
1,0.96,0.665686,0.653158,0.0125278
1.04,0.96,0.705846,0.694746,0.0111005
1.08,0.96,0.746036,0.736207,0.00982884
1.12,0.96,0.786185,0.777488,0.00869668
1.16,0.96,0.826235,0.818546,0.00768945
1.2,0.96,0.866133,0.859339,0.00679385
1.24,0.96,0.905834,0.899836,0.00599781
1.28,0.96,0.945298,0.940007,0.00529041
1.32,0.96,0.984491,0.979829,0.00466177
1.36,0.96,1.02338,1.01928,0.00410299
1.4,0.96,1.06195,1.05835,0.00360607
1.44,0.96,1.10017,1.09701,0.0031638
1.48,0.96,1.13804,1.13527,0.0027697
1.52,0.96,1.17552,1.1731,0.00241793
1.56,0.96,1.21261,1.21051,0.00210325
1.6,0.96,1.24931,1.24749,0.00182093
1.64,0.96,1.28561,1.28404,0.00156671
1.68,0.96,1.32149,1.32015,0.00133673
1.72,0.96,1.35696,1.35584,0.00112746
1.76,0.96,1.39202,1.39108,0.000935692
1.8,0.96,1.42666,1.4259,0.000758474
1.84,0.96,1.46088,1.46029,0.000593064
1.88,0.96,1.49469,1.49425,0.000436894
1.92,0.96,1.52808,1.52779,0.000287536
1.96,0.96,1.56106,1.56092,0.00014266
2,0.96,1.59363,1.59363,0
0,0.98,0.673149,-0.0404054,0.713554
0.04,0.98,0.204919,-0.0387408,0.24366
0.08,0.98,0.102238,-0.0337636,0.136002
0.12,0.98,0.0712722,-0.025523,0.0967952
0.16,0.98,0.062793,-0.0140989,0.076892
0.2,0.98,0.0648883,0.00039992,0.0644883
0.24,0.98,0.0735397,0.0178399,0.0556997
0.28,0.98,0.086992,0.0380662,0.0489258
0.32,0.98,0.104308,0.0609069,0.0434011
0.36,0.98,0.124898,0.0861777,0.0387207
0.4,0.98,0.14834,0.113686,0.034654
0.44,0.98,0.174296,0.143234,0.0310619
0.48,0.98,0.202481,0.174625,0.0278558
0.52,0.98,0.232641,0.207664,0.0249762
0.56,0.98,0.264542,0.242162,0.0223809
0.6,0.98,0.297973,0.277935,0.0200383
0.64,0.98,0.332734,0.314811,0.017923
0.68,0.98,0.368641,0.352627,0.016014
0.72,0.98,0.405524,0.391231,0.0142929
0.76,0.98,0.443226,0.430483,0.0127432
0.8,0.98,0.481603,0.470254,0.0113498
0.84,0.98,0.520524,0.510426,0.0100989
0.88,0.98,0.55987,0.550892,0.00897748
0.92,0.98,0.599531,0.591557,0.00797362
0.96,0.98,0.639411,0.632335,0.00707617
1,0.98,0.679423,0.673149,0.00627483
1.04,0.98,0.71949,0.71393,0.0055601
1.08,0.98,0.759542,0.754619,0.00492324
1.12,0.98,0.799518,0.795162,0.00435624
1.16,0.98,0.839366,0.835514,0.00385178
1.2,0.98,0.879039,0.875635,0.00340322
1.24,0.98,0.918495,0.91549,0.00300451
1.28,0.98,0.9577,0.95505,0.00265018
1.32,0.98,0.996624,0.994288,0.0023353
1.36,0.98,1.03524,1.03318,0.00205541
1.4,0.98,1.07353,1.07172,0.00180649
1.44,0.98,1.11147,1.10988,0.00158495
1.48,0.98,1.14904,1.14766,0.00138753
1.52,0.98,1.18625,1.18503,0.00121131
1.56,0.98,1.22306,1.22201,0.00105367
1.6,0.98,1.25949,1.25857,0.000912245
1.64,0.98,1.29551,1.29473,0.000784891
1.68,0.98,1.33113,1.33046,0.000669676
1.72,0.98,1.36635,1.36579,0.000564838
1.76,0.98,1.40116,1.40069,0.000468768
1.8,0.98,1.43556,1.43518,0.000379986
1.84,0.98,1.46955,1.46926,0.000297118
1.88,0.98,1.50314,1.50292,0.00021888
1.92,0.98,1.53632,1.53618,0.000144054
1.96,0.98,1.5691,1.56903,7.14735e-05
2,0.98,1.60149,1.60149,0
0,1,0.693147,0,0.693147
0.04,1,0.00159872,0.00159872,0
0.08,1,0.00637961,0.00637961,0
0.12,1,0.0142973,0.0142973,0
0.16,1,0.0252778,0.0252778,0
0.2,1,0.0392207,0.0392207,0
0.24,1,0.0560022,0.0560022,0
0.28,1,0.0754785,0.0754785,0
0.32,1,0.0974896,0.0974896,0
0.36,1,0.121864,0.121864,0
0.4,1,0.14842,0.14842,0
0.44,1,0.176974,0.176974,0
0.48,1,0.207339,0.207339,0
0.52,1,0.239332,0.239332,0
0.56,1,0.272771,0.272771,0
0.6,1,0.307485,0.307485,0
0.64,1,0.343306,0.343306,0
0.68,1,0.380079,0.380079,0
0.72,1,0.417657,0.417657,0
0.76,1,0.455905,0.455905,0
0.8,1,0.494696,0.494696,0
0.84,1,0.533917,0.533917,0
0.88,1,0.573462,0.573462,0
0.92,1,0.613238,0.613238,0
0.96,1,0.653158,0.653158,0
1,1,0.693147,0.693147,0
1.04,1,0.733137,0.733137,0
1.08,1,0.773067,0.773067,0
1.12,1,0.812884,0.812884,0
1.16,1,0.852541,0.852541,0
1.2,1,0.891998,0.891998,0
1.24,1,0.931219,0.931219,0
1.28,1,0.970173,0.970173,0
1.32,1,1.00883,1.00883,0
1.36,1,1.04718,1.04718,0
1.4,1,1.08519,1.08519,0
1.44,1,1.12285,1.12285,0
1.48,1,1.16015,1.16015,0
1.52,1,1.19707,1.19707,0
1.56,1,1.23361,1.23361,0
1.6,1,1.26976,1.26976,0
1.64,1,1.30552,1.30552,0
1.68,1,1.34088,1.34088,0
1.72,1,1.37584,1.37584,0
1.76,1,1.4104,1.4104,0
1.8,1,1.44456,1.44456,0
1.84,1,1.47833,1.47833,0
1.88,1,1.51169,1.51169,0
1.92,1,1.54466,1.54466,0
1.96,1,1.57725,1.57725,0
2,1,1.60944,1.60944,0
