x,y,V,Exact,Error
0.8,0.86,0.322051,0.321794,0.000257126
0.84,0.86,0.368483,0.368248,0.000235593
0.88,0.86,0.41497,0.414755,0.000214724
0.92,0.86,0.46141,0.461215,0.000194778
0.96,0.86,0.507716,0.50754,0.00017593
1,0.86,0.553813,0.553655,0.000158293
1.04,0.86,0.599638,0.599496,0.000141923
1.08,0.86,0.645134,0.645007,0.000126838
1.12,0.86,0.690256,0.690143,0.000113019
1.16,0.86,0.734965,0.734865,0.000100428
1.2,0.86,0.77923,0.779141,8.90056e-05
1.24,0.86,0.823025,0.822947,7.8685e-05
1.28,0.86,0.866329,0.86626,6.93907e-05
1.32,0.86,0.909126,0.909065,6.10446e-05
1.36,0.86,0.951403,0.951349,5.3568e-05
1.4,0.86,0.99315,0.993104,4.68836e-05
1.44,0.86,1.03436,1.03432,4.09165e-05
1.48,0.86,1.07504,1.075,3.55957e-05
1.52,0.86,1.11517,1.11514,3.08539e-05
1.56,0.86,1.15477,1.15474,2.66284e-05
1.6,0.86,1.19382,1.1938,2.28606e-05
1.64,0.86,1.23235,1.23233,1.94963e-05
1.68,0.86,1.27034,1.27032,1.64849e-05
1.72,0.86,1.30781,1.30779,1.37798e-05
1.76,0.86,1.34475,1.34474,1.13372e-05
1.8,0.86,1.38119,1.38118,9.11605e-06
1.84,0.86,1.41712,1.41711,7.07748e-06
1.88,0.86,1.45256,1.45255,5.18381e-06
1.92,0.86,1.4875,1.4875,3.39804e-06
1.96,0.86,1.52196,1.52196,1.68288e-06
2,0.86,1.55595,1.55595,0
0,0.88,-0.255667,-0.255667,0
0.04,0.88,-0.253567,-0.253603,3.61746e-05
0.08,0.88,-0.24736,-0.247436,7.60068e-05
0.12,0.88,-0.237125,-0.237242,0.000117624
0.16,0.88,-0.222984,-0.223144,0.000159118
0.2,0.88,-0.205105,-0.205304,0.000198681
0.24,0.88,-0.183688,-0.183923,0.000234717
0.28,0.88,-0.158964,-0.15923,0.000265943
0.32,0.88,-0.131185,-0.131476,0.000291449
0.36,0.88,-0.100615,-0.100926,0.000310722
0.4,0.88,-0.067527,-0.0678507,0.000323627
0.44,0.88,-0.0321928,-0.0325232,0.000330361
0.48,0.88,0.0051199,0.00478852,0.000331386
0.52,0.88,0.0441528,0.0438255,0.000327349
0.56,0.88,0.0846602,0.0843411,0.000319013
0.6,0.88,0.126411,0.126104,0.000307187
0.64,0.88,0.169191,0.168899,0.000292671
0.68,0.88,0.212804,0.212527,0.000276218
0.72,0.88,0.257069,0.25681,0.000258505
0.76,0.88,0.301825,0.301585,0.000240118
0.8,0.88,0.346927,0.346705,0.00022155
0.84,0.88,0.392245,0.392042,0.000203195
0.88,0.88,0.437666,0.43748,0.000185362
0.92,0.88,0.483088,0.48292,0.00016828
0.96,0.88,0.528425,0.528273,0.000152109
1,0.88,0.573599,0.573462,0.000136951
1.04,0.88,0.618546,0.618424,0.000122864
1.08,0.88,0.66321,0.6631,0.000109864
1.12,0.88,0.707542,0.707444,9.7944e-05
1.16,0.88,0.751503,0.751416,8.70714e-05
1.2,0.88,0.795059,0.794981,7.72003e-05
1.24,0.88,0.838181,0.838113,6.82742e-05
1.28,0.88,0.880848,0.880788,6.02304e-05
1.32,0.88,0.923041,0.922988,5.3003e-05
1.36,0.88,0.964746,0.9647,4.65251e-05
1.4,0.88,1.00595,1.00591,4.07309e-05
1.44,0.88,1.04665,1.04662,3.55564e-05
1.48,0.88,1.08684,1.08681,3.09406e-05
1.52,0.88,1.12651,1.12649,2.68257e-05
1.56,0.88,1.16567,1.16565,2.31578e-05
1.6,0.88,1.20431,1.20429,1.98863e-05
1.64,0.88,1.24244,1.24242,1.69643e-05
1.68,0.88,1.28006,1.28004,1.43483e-05
1.72,0.88,1.31717,1.31716,1.19977e-05
1.76,0.88,1.35378,1.35377,9.87471e-06
1.8,0.88,1.3899,1.38989,7.94368e-06
1.84,0.88,1.42552,1.42552,6.17067e-06
1.88,0.88,1.46066,1.46066,4.52278e-06
1.92,0.88,1.49533,1.49533,2.96743e-06
1.96,0.88,1.52953,1.52953,1.47142e-06
2,0.88,1.56327,1.56327,0
0,0.9,-0.210721,-0.210721,0
0.04,0.9,-0.208718,-0.208748,2.91737e-05
0.08,0.9,-0.202789,-0.202851,6.16572e-05
0.12,0.9,-0.193004,-0.193099,9.57997e-05
0.16,0.9,-0.179475,-0.179605,0.000129982
0.2,0.9,-0.162356,-0.162519,0.000162693
0.24,0.9,-0.141832,-0.142025,0.000192607
0.28,0.9,-0.118115,-0.118333,0.000218654
0.32,0.9,-0.0914367,-0.0916768,0.000240064
0.36,0.9,-0.0620446,-0.062301,0.00025639
0.4,0.9,-0.0301917,-0.0304592,0.000267493
0.44,0.9,0.00386704,0.00359354,0.000273508
0.48,0.9,0.03988,0.0396053,0.00027479
0.52,0.9,0.0776032,0.0773313,0.000271853
0.56,0.9,0.116803,0.116538,0.000265312
0.6,0.9,0.15726,0.157004,0.000255824
0.64,0.9,0.198767,0.198523,0.000244046
0.68,0.9,0.241135,0.240905,0.000230601
0.72,0.9,0.284191,0.283975,0.000216051
0.76,0.9,0.327777,0.327576,0.000200889
0.8,0.9,0.371749,0.371564,0.000185528
0.84,0.9,0.415982,0.415811,0.000170304
0.88,0.9,0.460361,0.460206,0.000155479
0.92,0.9,0.504788,0.504647,0.000141252
0.96,0.9,0.549174,0.549046,0.000127761
1,0.9,0.593442,0.593327,0.000115097
1.04,0.9,0.637526,0.637423,0.000103312
1.08,0.9,0.681369,0.681277,9.24265e-05
1.12,0.9,0.724922,0.72484,8.24343e-05
1.16,0.9,0.768142,0.768069,7.33126e-05
1.2,0.9,0.810995,0.81093,6.50249e-05
1.24,0.9,0.853451,0.853394,5.75257e-05
1.28,0.9,0.895486,0.895435,5.07638e-05
1.32,0.9,0.937079,0.937034,4.4685e-05
1.36,0.9,0.978215,0.978176,3.92342e-05
1.4,0.9,1.01888,1.01885,3.43566e-05
1.44,0.9,1.05907,1.05904,2.9999e-05
1.48,0.9,1.09877,1.09875,2.61107e-05
1.52,0.9,1.13798,1.13796,2.26434e-05
1.56,0.9,1.1767,1.17668,1.95519e-05
1.6,0.9,1.21493,1.21491,1.67938e-05
1.64,0.9,1.25266,1.25265,1.43299e-05
1.68,0.9,1.28991,1.28989,1.21235e-05
1.72,0.9,1.32666,1.32665,1.01406e-05
1.76,0.9,1.36293,1.36292,8.34933e-06
1.8,0.9,1.39872,1.39872,6.71961e-06
1.84,0.9,1.43404,1.43404,5.22276e-06
1.88,0.9,1.46889,1.46889,3.83087e-06
1.92,0.9,1.50328,1.50328,2.51604e-06
1.96,0.9,1.53721,1.53721,1.24942e-06
2,0.9,1.5707,1.5707,0
0,0.92,-0.166763,-0.166763,0
0.04,0.92,-0.164852,-0.164875,2.25396e-05
0.08,0.92,-0.159182,-0.15923,4.80176e-05
0.12,0.92,-0.149818,-0.149893,7.49804e-05
0.16,0.92,-0.136864,-0.136966,0.000102086
0.2,0.92,-0.120459,-0.120587,0.000128114
0.24,0.92,-0.100774,-0.100926,0.000152
0.28,0.92,-0.0780049,-0.0781778,0.000172885
0.32,0.92,-0.0523671,-0.0525573,0.000190145
0.36,0.92,-0.0240893,-0.0242927,0.000203408
0.4,0.92,0.00659215,0.00637961,0.000212544
0.44,0.92,0.0394384,0.0392207,0.000217643
0.48,0.92,0.0742126,0.0739937,0.000218969
0.52,0.92,0.110684,0.110467,0.000216916
0.56,0.92,0.148632,0.14842,0.000211962
0.6,0.92,0.187845,0.187641,0.000204622
0.64,0.92,0.228127,0.227932,0.000195417
0.68,0.92,0.269296,0.269111,0.00018484
0.72,0.92,0.311181,0.311008,0.000173341
0.76,0.92,0.353631,0.35347,0.000161318
0.8,0.92,0.396506,0.396357,0.000149102
0.84,0.92,0.439681,0.439544,0.000136967
0.88,0.92,0.483045,0.48292,0.000125129
0.92,0.92,0.526498,0.526384,0.000113748
0.96,0.92,0.569952,0.569849,0.000102941
1,0.92,0.613331,0.613238,9.27841e-05
1.04,0.92,0.656567,0.656483,8.33222e-05
1.08,0.92,0.699601,0.699527,7.45735e-05
1.12,0.92,0.742385,0.742318,6.65365e-05
1.16,0.92,0.784874,0.784814,5.91943e-05
1.2,0.92,0.827031,0.826979,5.25192e-05
1.24,0.92,0.868826,0.86878,4.64756e-05
1.28,0.92,0.910233,0.910192,4.10235e-05
1.32,0.92,0.951231,0.951194,3.612e-05
1.36,0.92,0.991801,0.991769,3.17213e-05
1.4,0.92,1.03193,1.0319,2.77838e-05
1.44,0.92,1.07161,1.07158,2.42651e-05
1.48,0.92,1.11083,1.1108,2.11244e-05
1.52,0.92,1.14958,1.14956,1.8323e-05
1.56,0.92,1.18786,1.18784,1.58247e-05
1.6,0.92,1.22567,1.22566,1.35954e-05
1.64,0.92,1.26301,1.263,1.16035e-05
1.68,0.92,1.29987,1.29986,9.81946e-06
1.72,0.92,1.33627,1.33626,8.2159e-06
1.76,0.92,1.3722,1.3722,6.76706e-06
1.8,0.92,1.40767,1.40766,5.44865e-06
1.84,0.92,1.44268,1.44267,4.23742e-06
1.88,0.92,1.47723,1.47723,3.11065e-06
1.92,0.92,1.51134,1.51134,2.04542e-06
1.96,0.92,1.54501,1.54501,1.01754e-06
2,0.92,1.57824,1.57824,0
0,0.94,-0.123751,-0.123751,0
0.04,0.94,-0.121925,-0.121942,1.62657e-05
0.08,0.94,-0.116499,-0.116534,3.50403e-05
0.12,0.94,-0.10753,-0.107585,5.50624e-05
0.16,0.94,-0.0951149,-0.0951902,7.52716e-05
0.2,0.94,-0.0793815,-0.0794762,9.47368e-05
0.24,0.94,-0.060487,-0.0605996,0.000112656
0.28,0.94,-0.0386125,-0.0387408,0.000128378
0.32,0.94,-0.0139575,-0.0140989,0.00014143
0.36,0.94,0.0132652,0.0131136,0.000151524
0.4,0.94,0.0428348,0.0426763,0.00015855
0.44,0.94,0.0745276,0.0743651,0.000162565
0.48,0.94,0.108121,0.107957,0.000163755
0.52,0.94,0.143397,0.143234,0.000162405
0.56,0.94,0.180144,0.179985,0.000158865
0.6,0.94,0.218164,0.21801,0.000153517
0.64,0.94,0.257267,0.25712,0.000146746
0.68,0.94,0.297276,0.297137,0.000138922
0.72,0.94,0.33803,0.3379,0.000130384
0.76,0.94,0.379379,0.379258,0.000121428
0.8,0.94,0.421188,0.421076,0.000112308
0.84,0.94,0.463334,0.463231,0.00010323
0.88,0.94,0.505706,0.505612,9.43602e-05
0.92,0.94,0.548207,0.548121,8.58213e-05
0.96,0.94,0.590749,0.590671,7.77033e-05
1,0.94,0.633255,0.633185,7.0066e-05
1.04,0.94,0.675657,0.675594,6.29447e-05
1.08,0.94,0.717896,0.71784,5.63551e-05
1.12,0.94,0.759921,0.759871,5.02974e-05
1.16,0.94,0.801688,0.801643,4.476e-05
1.2,0.94,0.843157,0.843118,3.97231e-05
1.24,0.94,0.884298,0.884263,3.51605e-05
1.28,0.94,0.925083,0.925052,3.10428e-05
1.32,0.94,0.965489,0.965462,2.7338e-05
1.36,0.94,1.0055,1.00547,2.40136e-05
1.4,0.94,1.04509,1.04507,2.10368e-05
1.44,0.94,1.08426,1.08424,1.83759e-05
1.48,0.94,1.123,1.12298,1.60004e-05
1.52,0.94,1.16129,1.16127,1.3881e-05
1.56,0.94,1.19913,1.19912,1.19906e-05
1.6,0.94,1.23653,1.23652,1.03035e-05
1.64,0.94,1.27347,1.27346,8.79583e-06
1.68,0.94,1.30996,1.30995,7.44534e-06
1.72,0.94,1.346,1.34599,6.2313e-06
1.76,0.94,1.38159,1.38158,5.13426e-06
1.8,0.94,1.41673,1.41673,4.13586e-06
1.84,0.94,1.45143,1.45143,3.21845e-06
1.88,0.94,1.48569,1.48569,2.36473e-06
1.92,0.94,1.51951,1.51951,1.55708e-06
1.96,0.94,1.55291,1.55291,7.76392e-07
2,0.94,1.58588,1.58588,0
0,0.96,-0.081644,-0.081644,0
0.04,0.96,-0.079899,-0.0799094,1.03698e-05
0.08,0.96,-0.0747008,-0.0747235,2.27025e-05
0.12,0.96,-0.0661038,-0.0661398,3.59637e-05
0.16,0.96,-0.0541956,-0.054245,4.93986e-05
0.2,0.96,-0.0390943,-0.0391567,6.23732e-05
0.24,0.96,-0.020945,-0.0210194,7.43479e-05
0.28,0.96,8.48855e-05,0,8.48855e-05
0.32,0.96,0.0238102,0.0237165,9.36656e-05
0.36,0.96,0.0500329,0.0499324,0.00010049
0.4,0.96,0.0785467,0.0784414,0.000105282
0.44,0.96,0.109142,0.109034,0.00010807
0.48,0.96,0.141609,0.1415,0.000108974
0.52,0.96,0.175741,0.175633,0.00010818
0.56,0.96,0.211339,0.211233,0.000105915
0.6,0.96,0.248212,0.248109,0.000102433
0.64,0.96,0.286179,0.286081,9.79887e-05
0.68,0.96,0.325071,0.324978,9.28286e-05
0.72,0.96,0.36473,0.364643,8.71782e-05
0.76,0.96,0.405013,0.404932,8.12373e-05
0.8,0.96,0.445786,0.445711,7.51756e-05
0.84,0.96,0.48693,0.486861,6.9133e-05
0.88,0.96,0.528336,0.528273,6.32205e-05
0.92,0.96,0.569906,0.569849,5.75226e-05
0.96,0.96,0.611555,0.611503,5.21003e-05
1,0.96,0.653205,0.653158,4.6995e-05
1.04,0.96,0.694788,0.694746,4.22314e-05
1.08,0.96,0.736244,0.736207,3.78206e-05
1.12,0.96,0.777522,0.777488,3.37637e-05
1.16,0.96,0.818576,0.818546,3.00535e-05
1.2,0.96,0.859366,0.859339,2.66771e-05
1.24,0.96,0.89986,0.899836,2.36177e-05
1.28,0.96,0.940028,0.940007,2.08556e-05
1.32,0.96,0.979847,0.979829,1.83697e-05
1.36,0.96,1.0193,1.01928,1.61385e-05
1.4,0.96,1.05836,1.05835,1.41402e-05
1.44,0.96,1.09702,1.09701,1.23536e-05
1.48,0.96,1.13528,1.13527,1.07582e-05
1.52,0.96,1.17311,1.1731,9.33471e-06
1.56,0.96,1.21052,1.21051,8.06478e-06
1.6,0.96,1.2475,1.24749,6.93129e-06
1.64,0.96,1.28405,1.28404,5.91824e-06
1.68,0.96,1.32016,1.32015,5.01072e-06
1.72,0.96,1.35584,1.35584,4.19484e-06
1.76,0.96,1.39109,1.39108,3.45754e-06
1.8,0.96,1.4259,1.4259,2.78648e-06
1.84,0.96,1.46029,1.46029,2.1698e-06
1.88,0.96,1.49425,1.49425,1.59582e-06
1.92,0.96,1.52779,1.52779,1.0525e-06
1.96,0.96,1.56092,1.56092,5.26417e-07
2,0.96,1.59363,1.59363,0
0,0.98,-0.0404054,-0.0404054,0
0.04,0.98,-0.0387359,-0.0387408,4.90801e-06
0.08,0.98,-0.0337526,-0.0337636,1.10101e-05
0.12,0.98,-0.0255053,-0.025523,1.76236e-05
0.16,0.98,-0.0140746,-0.0140989,2.43442e-05
0.2,0.98,0.000430769,0.00039992,3.08487e-05
0.24,0.98,0.0178768,0.0178399,3.68641e-05
0.28,0.98,0.0381084,0.0380662,4.21699e-05
0.32,0.98,0.0609535,0.0609069,4.66036e-05
0.36,0.98,0.0862278,0.0861777,5.00637e-05
0.4,0.98,0.113738,0.113686,5.2509e-05
0.44,0.98,0.143288,0.143234,5.3952e-05
0.48,0.98,0.17468,0.174625,5.44504e-05
0.52,0.98,0.207718,0.207664,5.40952e-05
0.56,0.98,0.242215,0.242162,5.3e-05
0.6,0.98,0.277986,0.277935,5.129e-05
0.64,0.98,0.31486,0.314811,4.9093e-05
0.68,0.98,0.352673,0.352627,4.6532e-05
0.72,0.98,0.391275,0.391231,4.37205e-05
0.76,0.98,0.430524,0.430483,4.07586e-05
0.8,0.98,0.470291,0.470254,3.77321e-05
0.84,0.98,0.51046,0.510426,3.47116e-05
0.88,0.98,0.550924,0.550892,3.17532e-05
0.92,0.98,0.591586,0.591557,2.88998e-05
0.96,0.98,0.632361,0.632335,2.61827e-05
1,0.98,0.673172,0.673149,2.36228e-05
1.04,0.98,0.713951,0.71393,2.12329e-05
1.08,0.98,0.754638,0.754619,1.90192e-05
1.12,0.98,0.795179,0.795162,1.69822e-05
1.16,0.98,0.83553,0.835514,1.51187e-05
1.2,0.98,0.875649,0.875635,1.34223e-05
1.24,0.98,0.915502,0.91549,1.18847e-05
1.28,0.98,0.95506,0.95505,1.04963e-05
1.32,0.98,0.994298,0.994288,9.24645e-06
1.36,0.98,1.03319,1.03318,8.1244e-06
1.4,0.98,1.07173,1.07172,7.11931e-06
1.44,0.98,1.10989,1.10988,6.22056e-06
1.48,0.98,1.14766,1.14766,5.41792e-06
1.52,0.98,1.18504,1.18503,4.70166e-06
1.56,0.98,1.22201,1.22201,4.06261e-06
1.6,0.98,1.25858,1.25857,3.49217e-06
1.64,0.98,1.29473,1.29473,2.98231e-06
1.68,0.98,1.33047,1.33046,2.52554e-06
1.72,0.98,1.36579,1.36579,2.11487e-06
1.76,0.98,1.40069,1.40069,1.74376e-06
1.8,0.98,1.43518,1.43518,1.40598e-06
1.84,0.98,1.46926,1.46926,1.09558e-06
1.88,0.98,1.50292,1.50292,8.06645e-07
1.92,0.98,1.53618,1.53618,5.33063e-07
1.96,0.98,1.56903,1.56903,2.67761e-07
2,0.98,1.60149,1.60149,0
0,1,0,0,0
0.04,1,0.00159872,0.00159872,0
0.08,1,0.00637961,0.00637961,0
0.12,1,0.0142973,0.0142973,0
0.16,1,0.0252778,0.0252778,0
0.2,1,0.0392207,0.0392207,0
0.24,1,0.0560022,0.0560022,0
0.28,1,0.0754785,0.0754785,0
0.32,1,0.0974896,0.0974896,0
0.36,1,0.121864,0.121864,0
0.4,1,0.14842,0.14842,0
0.44,1,0.176974,0.176974,0
0.48,1,0.207339,0.207339,0
0.52,1,0.239332,0.239332,0
0.56,1,0.272771,0.272771,0
0.6,1,0.307485,0.307485,0
0.64,1,0.343306,0.343306,0
0.68,1,0.380079,0.380079,0
0.72,1,0.417657,0.417657,0
0.76,1,0.455905,0.455905,0
0.8,1,0.494696,0.494696,0
0.84,1,0.533917,0.533917,0
0.88,1,0.573462,0.573462,0
0.92,1,0.613238,0.613238,0
0.96,1,0.653158,0.653158,0
1,1,0.693147,0.693147,0
1.04,1,0.733137,0.733137,0
1.08,1,0.773067,0.773067,0
1.12,1,0.812884,0.812884,0
1.16,1,0.852541,0.852541,0
1.2,1,0.891998,0.891998,0
1.24,1,0.931219,0.931219,0
1.28,1,0.970173,0.970173,0
1.32,1,1.00883,1.00883,0
1.36,1,1.04718,1.04718,0
1.4,1,1.08519,1.08519,0
1.44,1,1.12285,1.12285,0
1.48,1,1.16015,1.16015,0
1.52,1,1.19707,1.19707,0
1.56,1,1.23361,1.23361,0
1.6,1,1.26976,1.26976,0
1.64,1,1.30552,1.30552,0
1.68,1,1.34088,1.34088,0
1.72,1,1.37584,1.37584,0
1.76,1,1.4104,1.4104,0
1.8,1,1.44456,1.44456,0
1.84,1,1.47833,1.47833,0
1.88,1,1.51169,1.51169,0
1.92,1,1.54466,1.54466,0
1.96,1,1.57725,1.57725,0
2,1,1.60944,1.60944,0
