x,y,V
0.48,0.08,1.01095
0.5,0.08,1.01217
0.52,0.08,1.01349
0.54,0.08,1.0149
0.56,0.08,1.01641
0.58,0.08,1.01802
0.6,0.08,1.01973
0.62,0.08,1.02155
0.64,0.08,1.02349
0.66,0.08,1.02554
0.68,0.08,1.02771
0.7,0.08,1.03
0.72,0.08,1.03241
0.74,0.08,1.03495
0.76,0.08,1.03763
0.78,0.08,1.04044
0.8,0.08,1.04339
0.82,0.08,1.04648
0.84,0.08,1.04972
0.86,0.08,1.0531
0.88,0.08,1.05663
0.9,0.08,1.06032
0.92,0.08,1.06416
0.94,0.08,1.06816
0.96,0.08,1.07233
0.98,0.08,1.07665
1,0.08,1.08114
1.02,0.08,1.0858
1.04,0.08,1.09062
1.06,0.08,1.09562
1.08,0.08,1.10079
1.1,0.08,1.10613
1.12,0.08,1.11164
1.14,0.08,1.11733
1.16,0.08,1.1232
1.18,0.08,1.12924
1.2,0.08,1.13545
1.22,0.08,1.14184
1.24,0.08,1.14841
1.26,0.08,1.15514
1.28,0.08,1.16205
1.3,0.08,1.16912
1.32,0.08,1.17636
1.34,0.08,1.18376
1.36,0.08,1.19131
1.38,0.08,1.19902
1.4,0.08,1.20687
1.42,0.08,1.21486
1.44,0.08,1.22298
1.46,0.08,1.23122
1.48,0.08,1.23957
1.5,0.08,1.24801
1.52,0.08,1.25653
1.54,0.08,1.26511
1.56,0.08,1.27373
1.58,0.08,1.28237
1.6,0.08,1.29099
1.62,0.08,1.29956
1.64,0.08,1.30803
1.66,0.08,1.31635
1.68,0.08,1.32446
1.7,0.08,1.33228
1.72,0.08,1.33971
1.74,0.08,1.34661
1.76,0.08,1.35284
1.78,0.08,1.35817
1.8,0.08,1.36232
1.82,0.08,1.36492
1.84,0.08,1.36553
1.86,0.08,1.36364
1.88,0.08,1.35889
1.9,0.08,1.35112
1.92,0.08,1.34035
1.94,0.08,1.32666
1.96,0.08,1.31014
1.98,0.08,1.29086
2,0.08,1.26887
0,0.09,1.00005
0.02,0.09,1.00009
0.04,0.09,1.00016
0.06,0.09,1.00024
0.08,0.09,1.00035
0.1,0.09,1.00049
0.12,0.09,1.00065
0.14,0.09,1.00085
0.16,0.09,1.00108
0.18,0.09,1.00136
0.2,0.09,1.00167
0.22,0.09,1.00204
0.24,0.09,1.00245
0.26,0.09,1.00292
0.28,0.09,1.00344
0.3,0.09,1.00403
0.32,0.09,1.00468
0.34,0.09,1.00539
