x,y,V
1.04,0.32,0.255381
1.08,0.32,0.2695
1.12,0.32,0.283626
1.16,0.32,0.297638
1.2,0.32,0.311394
1.24,0.32,0.324728
1.28,0.32,0.337447
1.32,0.32,0.349328
1.36,0.32,0.360116
1.4,0.32,0.369517
1.44,0.32,0.377202
1.48,0.32,0.382794
1.52,0.32,0.385873
1.56,0.32,0.385966
1.6,0.32,0.382548
1.64,0.32,0.375039
1.68,0.32,0.3628
1.72,0.32,0.345133
1.76,0.32,0.321284
1.8,0.32,0.290441
1.84,0.32,0.251743
1.88,0.32,0.204286
1.92,0.32,0.147136
1.96,0.32,0.0793503
2,0.32,1.93616
0,0.34,1.00383
0.04,0.34,0.00765633
0.08,0.34,0.0151844
0.12,0.34,0.022641
0.16,0.34,0.0300819
0.2,0.34,0.0375616
0.24,0.34,0.0451324
0.28,0.34,0.0528445
0.32,0.34,0.0607455
0.36,0.34,0.0688802
0.4,0.34,0.0772901
0.44,0.34,0.0860135
0.48,0.34,0.0950849
0.52,0.34,0.104535
0.56,0.34,0.11439
0.6,0.34,0.124673
0.64,0.34,0.1354
0.68,0.34,0.146584
0.72,0.34,0.15823
0.76,0.34,0.170338
0.8,0.34,0.182902
0.84,0.34,0.195906
0.88,0.34,0.209326
0.92,0.34,0.223128
0.96,0.34,0.237267
1,0.34,0.251686
1.04,0.34,0.266314
1.08,0.34,0.281062
1.12,0.34,0.295826
1.16,0.34,0.31048
1.2,0.34,0.324876
1.24,0.34,0.338841
1.28,0.34,0.352174
1.32,0.34,0.364642
1.36,0.34,0.375978
1.4,0.34,0.385876
1.44,0.34,0.393989
1.48,0.34,0.399922
1.52,0.34,0.403232
1.56,0.34,0.403424
1.6,0.34,0.399945
1.64,0.34,0.392183
1.68,0.34,0.379464
1.72,0.34,0.361054
1.76,0.34,0.336159
1.8,0.34,0.303926
1.84,0.34,0.263453
1.88,0.34,0.213794
1.92,0.34,0.153981
1.96,0.34,0.0830353
2,0.34,2.0154
0,0.36,1.00401
0.04,0.36,0.00801124
0.08,0.36,0.0158756
0.12,0.36,0.0236535
0.16,0.36,0.0314044
0.2,0.36,0.0391862
0.24,0.36,0.0470545
0.28,0.36,0.0550627
0.32,0.36,0.0632612
0.36,0.36,0.0716977
0.4,0.36,0.080416
0.44,0.36,0.0894568
0.48,0.36,0.0988566
0.52,0.36,0.108648
0.56,0.36,0.11886
0.6,0.36,0.129515
0.64,0.36,0.140632
0.68,0.36,0.152224
0.72,0.36,0.164298
0.76,0.36,0.176855
0.8,0.36,0.189888
0.84,0.36,0.203382
0.88,0.36,0.217312
0.92,0.36,0.231645
0.96,0.36,0.246335
1,0.36,0.261322
1.04,0.36,0.276534
1.08,0.36,0.29188
1.12,0.36,0.307251
1.16,0.36,0.322519
1.2,0.36,0.337529
1.24,0.36,0.352104
1.28,0.36,0.366033
1.32,0.36,0.379075
1.36,0.36,0.390952
1.4,0.36,0.401345
1.44,0.36,0.409891
1.48,0.36,0.416179
1.52,0.36,0.419744
1.56,0.36,0.420068
1.6,0.36,0.416569
1.64,0.36,0.408605
1.68,0.36,0.39547
1.72,0.36,0.37639
1.76,0.36,0.35053
1.8,0.36,0.316996
1.84,0.36,0.27484
1.88,0.36,0.223074
1.92,0.36,0.160687
1.96,0.36,0.0866602
2,0.36,2.09776
0,0.38,1.00417
0.04,0.38,0.00834947
0.08,0.38,0.0165322
0.12,0.38,0.0246124
0.16,0.38,0.0326533
0.2,0.38,0.0407161
0.24,0.38,0.0488598
0.28,0.38,0.0571411
0.32,0.38,0.0656132
0.36,0.38,0.0743264
0.4,0.38,0.0833273
0.44,0.38,0.0926585
0.48,0.38,0.102359
0.52,0.38,0.112463
0.56,0.38,0.123001
0.6,0.38,0.133998
0.64,0.38,0.145473
0.68,0.38,0.157441
0.72,0.38,0.16991
0.76,0.38,0.182881
0.8,0.38,0.196348
0.84,0.38,0.210296
0.88,0.38,0.224702
0.92,0.38,0.23953
0.96,0.38,0.254734
1,0.38,0.270254
1.04,0.38,0.286015
1.08,0.38,0.301926
1.12,0.38,0.317873
1.16,0.38,0.333726
1.2,0.38,0.349325
1.24,0.38,0.364485
1.28,0.38,0.378992
1.32,0.38,0.392595
1.36,0.38,0.405005
1.4,0.38,0.415892
1.44,0.38,0.424878
1.48,0.38,0.431535
1.52,0.38,0.43538
1.56,0.38,0.435869
1.6,0.38,0.432395
1.64,0.38,0.424286
1.68,0.38,0.410799
1.72,0.38,0.391125
1.76,0.38,0.364387
1.8,0.38,0.329644
1.84,0.38,0.285902
1.88,0.38,0.232126
1.92,0.38,0.167255
1.96,0.38,0.0902262
2,0.38,2.18339
0,0.4,1.00433
0.04,0.4,0.00866992
0.08,0.4,0.0171521
0.12,0.4,0.0255145
0.16,0.4,0.0338242
0.2,0.4,0.0421459
0.24,0.4,0.0505421
0.28,0.4,0.0590724
0.32,0.4,0.0677932
0.36,0.4,0.0767573
0.4,0.4,0.0860139
0.44,0.4,0.095608
0.48,0.4,0.10558
0.52,0.4,0.115967
0.56,0.4,0.126801
0.6,0.4,0.138107
0.64,0.4,0.149908
0.68,0.4,0.162218
0.72,0.4,0.175047
0.76,0.4,0.188397
0.8,0.4,0.202262
0.84,0.4,0.216629
0.88,0.4,0.231472
0.92,0.4,0.246758
0.96,0.4,0.26244
1,0.4,0.278456
1.04,0.4,0.294732
1.08,0.4,0.311172
1.12,0.4,0.327663
1.16,0.4,0.344069
1.2,0.4,0.360229
1.24,0.4,0.375952
1.28,0.4,0.391017
1.32,0.4,0.405166
1.36,0.4,0.418101
1.4,0.4,0.42948
1.44,0.4,0.438913
1.48,0.4,0.445955
1.52,0.4,0.450104
