x,y,V,Exact,Error
1.08,0.96,2.96341,2.82018,0.143227
1.12,0.96,3.08308,2.93058,0.152497
1.16,0.96,3.20741,3.0453,0.162113
1.2,0.96,3.33656,3.16452,0.172047
1.24,0.96,3.47066,3.2884,0.182263
1.28,0.96,3.60984,3.41713,0.192711
1.32,0.96,3.75422,3.5509,0.203328
1.36,0.96,3.90393,3.6899,0.214032
1.4,0.96,4.05907,3.83435,0.22472
1.44,0.96,4.21971,3.98445,0.23526
1.48,0.96,4.38592,4.14043,0.245487
1.52,0.96,4.55771,4.30252,0.255192
1.56,0.96,4.73506,4.47095,0.264111
1.6,0.96,4.91787,4.64597,0.271904
1.64,0.96,5.10598,4.82784,0.278138
1.68,0.96,5.29908,5.01684,0.282243
1.72,0.96,5.4967,5.21323,0.283465
1.76,0.96,5.6981,5.41731,0.280782
1.8,0.96,5.90214,5.62938,0.272757
1.84,0.96,6.10705,5.84976,0.257291
1.88,0.96,6.30988,6.07876,0.231122
1.92,0.96,6.50545,6.31672,0.188728
1.96,0.96,6.68354,6.564,0.11954
2,0.96,6.82096,6.82096,0
0,0.98,1,1,0
0.04,0.98,1.04335,1.03998,0.00337145
0.08,0.98,1.08741,1.08156,0.00585297
0.12,0.98,1.13274,1.12479,0.00794931
0.16,0.98,1.17961,1.16976,0.00984565
0.2,0.98,1.22816,1.21653,0.0116358
0.24,0.98,1.27854,1.26516,0.0133776
0.28,0.98,1.33085,1.31574,0.015111
0.32,0.98,1.38521,1.36834,0.016866
0.36,0.98,1.44171,1.42305,0.0186668
0.4,0.98,1.50047,1.47994,0.0205332
0.44,0.98,1.56159,1.5391,0.0224824
0.48,0.98,1.62516,1.60063,0.0245295
0.52,0.98,1.69131,1.66463,0.0266883
0.56,0.98,1.76015,1.73117,0.0289712
0.6,0.98,1.83177,1.80038,0.0313897
0.64,0.98,1.90632,1.87236,0.0339545
0.68,0.98,1.98389,1.94721,0.0366757
0.72,0.98,2.06462,2.02506,0.0395625
0.76,0.98,2.14864,2.10602,0.0426234
0.8,0.98,2.23608,2.19022,0.0458662
0.84,0.98,2.32707,2.27778,0.0492977
0.88,0.98,2.42176,2.36884,0.052924
0.92,0.98,2.52029,2.46354,0.0567498
0.96,0.98,2.62281,2.56203,0.0607785
1,0.98,2.72947,2.66446,0.0650119
1.04,0.98,2.84043,2.77098,0.0694501
1.08,0.98,2.95585,2.88176,0.0740905
1.12,0.98,3.07589,2.99696,0.0789281
1.16,0.98,3.20073,3.11678,0.0839543
1.2,0.98,3.33054,3.24138,0.0891566
1.24,0.98,3.46549,3.37097,0.0945176
1.28,0.98,3.60575,3.50573,0.100014
1.32,0.98,3.7515,3.64589,0.105615
1.36,0.98,3.90293,3.79165,0.111281
1.4,0.98,4.06019,3.94323,0.116961
1.44,0.98,4.22347,4.10087,0.122592
1.48,0.98,4.39291,4.26482,0.128091
1.52,0.98,4.56868,4.43532,0.133355
1.56,0.98,4.75089,4.61264,0.138252
1.6,0.98,4.93966,4.79704,0.142615
1.64,0.98,5.13505,4.98882,0.146225
1.68,0.98,5.33706,5.18827,0.148796
1.72,0.98,5.54564,5.39569,0.149951
1.76,0.98,5.76057,5.6114,0.149168
1.8,0.98,5.98145,5.83573,0.145717
1.84,0.98,6.20755,6.06904,0.138516
1.88,0.98,6.43752,6.31167,0.125853
1.92,0.98,6.66872,6.564,0.104717
1.96,0.98,6.8952,6.82642,0.0687798
2,0.98,7.09933,7.09933,0
0,1,1,1,0
0.04,1,1.04081,1.04081,0
0.08,1,1.08329,1.08329,0
0.12,1,1.1275,1.1275,0
0.16,1,1.17351,1.17351,0
0.2,1,1.2214,1.2214,0
0.24,1,1.27125,1.27125,0
0.28,1,1.32313,1.32313,0
0.32,1,1.37713,1.37713,0
0.36,1,1.43333,1.43333,0
0.4,1,1.49182,1.49182,0
0.44,1,1.55271,1.55271,0
0.48,1,1.61607,1.61607,0
0.52,1,1.68203,1.68203,0
0.56,1,1.75067,1.75067,0
0.6,1,1.82212,1.82212,0
0.64,1,1.89648,1.89648,0
0.68,1,1.97388,1.97388,0
0.72,1,2.05443,2.05443,0
0.76,1,2.13828,2.13828,0
0.8,1,2.22554,2.22554,0
0.84,1,2.31637,2.31637,0
0.88,1,2.4109,2.4109,0
0.92,1,2.50929,2.50929,0
0.96,1,2.6117,2.6117,0
1,1,2.71828,2.71828,0
1.04,1,2.82922,2.82922,0
1.08,1,2.94468,2.94468,0
1.12,1,3.06485,3.06485,0
1.16,1,3.18993,3.18993,0
1.2,1,3.32012,3.32012,0
1.24,1,3.45561,3.45561,0
1.28,1,3.59664,3.59664,0
1.32,1,3.74342,3.74342,0
1.36,1,3.89619,3.89619,0
1.4,1,4.0552,4.0552,0
1.44,1,4.2207,4.2207,0
1.48,1,4.39295,4.39295,0
1.52,1,4.57223,4.57223,0
1.56,1,4.75882,4.75882,0
1.6,1,4.95303,4.95303,0
1.64,1,5.15517,5.15517,0
1.68,1,5.36556,5.36556,0
1.72,1,5.58453,5.58453,0
1.76,1,5.81244,5.81244,0
1.8,1,6.04965,6.04965,0
1.84,1,6.29654,6.29654,0
1.88,1,6.5535,6.5535,0
1.92,1,6.82096,6.82096,0
1.96,1,7.09933,7.09933,0
2,1,7.38906,7.38906,0
