x,y,V
0.3,1,22.3226
0.35,1,25.4027
0.4,1,28.449
0.45,1,31.4795
0.5,1,34.5093
0.55,1,37.5519
0.6,1,40.6191
0.65,1,43.7219
0.7,1,46.8701
0.75,1,50.0731
0.8,1,53.3397
0.85,1,56.6781
0.9,1,60.0961
0.95,1,63.6013
1,1,67.2009
1.05,1,70.9017
1.1,1,74.7103
1.15,1,78.6332
1.2,1,82.6764
1.25,1,86.8456
1.3,1,91.1466
1.35,1,95.5847
1.4,1,100.165
1.45,1,104.892
1.5,1,109.771
1.55,1,114.807
1.6,1,120.005
1.65,1,125.369
1.7,1,130.906
1.75,1,136.623
1.8,1,142.533
1.85,1,148.65
1.9,1,155.005
1.95,1,161.649
2,1,7.38906
