x,y,V
1.94,0.08,1.20636
1.96,0.08,1.19689
1.98,0.08,1.18601
2,0.08,1.17351
0,0.09,1
0.02,0.09,1.00289
0.04,0.09,1.00578
0.06,0.09,1.00868
0.08,0.09,1.01158
0.1,0.09,1.01449
0.12,0.09,1.0174
0.14,0.09,1.02033
0.16,0.09,1.02327
0.18,0.09,1.02623
0.2,0.09,1.0292
0.22,0.09,1.03219
0.24,0.09,1.0352
0.26,0.09,1.03823
0.28,0.09,1.04128
0.3,0.09,1.04435
0.32,0.09,1.04746
0.34,0.09,1.05059
0.36,0.09,1.05374
0.38,0.09,1.05693
0.4,0.09,1.06015
0.42,0.09,1.0634
0.44,0.09,1.06669
0.46,0.09,1.07001
0.48,0.09,1.07336
0.5,0.09,1.07675
0.52,0.09,1.08018
0.54,0.09,1.08365
0.56,0.09,1.08716
0.58,0.09,1.0907
0.6,0.09,1.09429
0.62,0.09,1.09792
0.64,0.09,1.10158
0.66,0.09,1.10529
0.68,0.09,1.10904
0.7,0.09,1.11283
0.72,0.09,1.11667
0.74,0.09,1.12054
0.76,0.09,1.12445
0.78,0.09,1.12841
0.8,0.09,1.1324
0.82,0.09,1.13643
0.84,0.09,1.1405
0.86,0.09,1.14461
0.88,0.09,1.14875
0.9,0.09,1.15292
0.92,0.09,1.15713
0.94,0.09,1.16136
0.96,0.09,1.16562
0.98,0.09,1.16991
1,0.09,1.17422
1.02,0.09,1.17855
1.04,0.09,1.18289
1.06,0.09,1.18724
1.08,0.09,1.1916
1.1,0.09,1.19597
1.12,0.09,1.20033
1.14,0.09,1.20469
1.16,0.09,1.20903
1.18,0.09,1.21336
1.2,0.09,1.21766
1.22,0.09,1.22193
1.24,0.09,1.22616
1.26,0.09,1.23034
1.28,0.09,1.23447
1.3,0.09,1.23854
1.32,0.09,1.24253
1.34,0.09,1.24643
1.36,0.09,1.25024
1.38,0.09,1.25394
1.4,0.09,1.25753
1.42,0.09,1.26097
1.44,0.09,1.26428
1.46,0.09,1.26742
1.48,0.09,1.27038
1.5,0.09,1.27315
1.52,0.09,1.27571
1.54,0.09,1.27803
1.56,0.09,1.28011
1.58,0.09,1.28191
1.6,0.09,1.28342
1.62,0.09,1.28462
1.64,0.09,1.28547
1.66,0.09,1.28596
1.68,0.09,1.28605
1.7,0.09,1.28571
1.72,0.09,1.28492
1.74,0.09,1.28364
1.76,0.09,1.28182
1.78,0.09,1.27944
1.8,0.09,1.27645
1.82,0.09,1.27279
1.84,0.09,1.26842
1.86,0.09,1.26327
1.88,0.09,1.25727
1.9,0.09,1.25033
1.92,0.09,1.24235
1.94,0.09,1.23321
1.96,0.09,1.22277
1.98,0.09,1.21084
2,0.09,1.19722
0,0.1,1
0.02,0.1,1.00321
0.04,0.1,1.00642
0.06,0.1,1.00964
0.08,0.1,1.01286
0.1,0.1,1.01609
0.12,0.1,1.01933
0.14,0.1,1.02258
0.16,0.1,1.02585
0.18,0.1,1.02913
0.2,0.1,1.03243
0.22,0.1,1.03575
0.24,0.1,1.03909
0.26,0.1,1.04245
0.28,0.1,1.04584
0.3,0.1,1.04926
0.32,0.1,1.05271
0.34,0.1,1.05618
0.36,0.1,1.05969
0.38,0.1,1.06323
0.4,0.1,1.06681
0.42,0.1,1.07042
0.44,0.1,1.07407
0.46,0.1,1.07776
0.48,0.1,1.08148
0.5,0.1,1.08525
0.52,0.1,1.08906
0.54,0.1,1.09291
0.56,0.1,1.09681
0.58,0.1,1.10075
0.6,0.1,1.10473
0.62,0.1,1.10876
0.64,0.1,1.11284
0.66,0.1,1.11696
0.68,0.1,1.12112
0.7,0.1,1.12534
0.72,0.1,1.1296
0.74,0.1,1.1339
0.76,0.1,1.13825
0.78,0.1,1.14264
0.8,0.1,1.14708
0.82,0.1,1.15156
0.84,0.1,1.15609
0.86,0.1,1.16065
0.88,0.1,1.16525
0.9,0.1,1.16989
0.92,0.1,1.17456
0.94,0.1,1.17927
0.96,0.1,1.18401
0.98,0.1,1.18877
1,0.1,1.19356
1.02,0.1,1.19837
1.04,0.1,1.2032
1.06,0.1,1.20804
1.08,0.1,1.21289
1.1,0.1,1.21775
1.12,0.1,1.2226
1.14,0.1,1.22744
1.16,0.1,1.23228
1.18,0.1,1.23709
1.2,0.1,1.24187
1.22,0.1,1.24662
1.24,0.1,1.25133
1.26,0.1,1.25599
1.28,0.1,1.26058
1.3,0.1,1.26511
1.32,0.1,1.26955
1.34,0.1,1.2739
1.36,0.1,1.27814
1.38,0.1,1.28227
1.4,0.1,1.28626
1.42,0.1,1.2901
1.44,0.1,1.29379
1.46,0.1,1.29729
1.48,0.1,1.3006
1.5,0.1,1.30369
1.52,0.1,1.30655
1.54,0.1,1.30915
1.56,0.1,1.31147
1.58,0.1,1.3135
1.6,0.1,1.3152
1.62,0.1,1.31655
1.64,0.1,1.31752
1.66,0.1,1.31808
1.68,0.1,1.31821
1.7,0.1,1.31786
1.72,0.1,1.31701
1.74,0.1,1.31562
1.76,0.1,1.31364
1.78,0.1,1.31104
1.8,0.1,1.30776
1.82,0.1,1.30375
1.84,0.1,1.29895
1.86,0.1,1.29329
1.88,0.1,1.2867
1.9,0.1,1.2791
1.92,0.1,1.27036
1.94,0.1,1.26038
1.96,0.1,1.24901
1.98,0.1,1.23608
2,0.1,1.2214
0,0.11,1
0.02,0.11,1.00353
0.04,0.11,1.00706
0.06,0.11,1.01059
0.08,0.11,1.01414
0.1,0.11,1.01769
0.12,0.11,1.02125
0.14,0.11,1.02482
0.16,0.11,1.02842
0.18,0.11,1.03202
