x,y,V,Exact,Error,Boundary
1.36,0.43,0.710258,0.71025,7.74935e-06,0
1.34,0.44,0.687744,0.687733,1.13012e-05,0
1.38,0.43,0.736835,0.736829,5.67354e-06,0
1.4,0.43,0.763097,0.763093,3.75219e-06,0
1.38,0.44,0.740991,0.740985,6.87237e-06,0
1.42,0.43,0.78905,0.789048,1.97444e-06,0
1.44,0.43,0.814701,0.814701,3.30154e-07,0
1.42,0.44,0.792996,0.792993,3.07177e-06,0
1.46,0.43,0.840056,0.840057,-1.19009e-06,0
1.48,0.43,0.865121,0.865124,-2.59509e-06,0
1.46,0.44,0.843806,0.843806,-1.85328e-07,0
1.5,0.43,0.889902,0.889906,-3.89305e-06,0
1.52,0.43,0.914404,0.914409,-5.09162e-06,0
1.5,0.44,0.893469,0.893472,-2.97263e-06,0
1.54,0.43,0.938633,0.938639,-6.19795e-06,0
1.56,0.43,0.962594,0.962602,-7.21873e-06,0
1.54,0.44,0.942031,0.942036,-5.35436e-06,0
1.58,0.43,0.986294,0.986302,-8.16019e-06,0
1.6,0.43,1.00974,1.00974,-9.02818e-06,0
1.58,0.44,0.989534,0.989541,-7.3866e-06,0
1.62,0.43,1.03293,1.03294,-9.82815e-06,0
1.64,0.43,1.05587,1.05588,-1.05652e-05,0
1.62,0.44,1.03602,1.03603,-9.1184e-06,0
1.66,0.43,1.07857,1.07858,-1.12442e-05,0
1.68,0.43,1.10103,1.10104,-1.18696e-05,0
1.66,0.44,1.08152,1.08153,-1.05928e-05,0
1.7,0.43,1.12326,1.12327,-1.24457e-05,0
1.72,0.43,1.14526,1.14527,-1.29763e-05,0
1.7,0.44,1.12609,1.1261,-1.18476e-05,0
1.74,0.43,1.16704,1.16705,-1.34653e-05,0
1.76,0.43,1.18859,1.18861,-1.39162e-05,0
1.74,0.44,1.16974,1.16975,-1.29162e-05,0
1.78,0.43,1.20993,1.20994,-1.43322e-05,0
1.8,0.43,1.23106,1.23107,-1.47166e-05,0
1.78,0.44,1.21252,1.21254,-1.38283e-05,0
1.82,0.43,1.25198,1.25199,-1.50723e-05,0
1.84,0.43,1.27269,1.27271,-1.54022e-05,0
1.82,0.44,1.25446,1.25448,-1.46102e-05,0
1.86,0.43,1.2932,1.29322,-1.57089e-05,0
1.88,0.43,1.31352,1.31354,-1.59949e-05,0
1.86,0.44,1.29559,1.2956,-1.52857e-05,0
1.9,0.43,1.33364,1.33366,-1.62628e-05,0
1.92,0.43,1.35357,1.35359,-1.65149e-05,0
1.9,0.44,1.33593,1.33595,-1.58763e-05,0
1.94,0.43,1.37332,1.37334,-1.67535e-05,0
1.96,0.43,1.39288,1.3929,-1.69807e-05,0
1.94,0.44,1.37552,1.37554,-1.64018e-05,0
1.98,0.43,1.41226,1.41228,-1.71988e-05,0
2,0.43,5.70175,1.43148,4.27027,1
1.98,0.44,1.41438,1.4144,-1.68805e-05,0
0.02,0.45,-1.59437,-1.59504,0.000671207,0
0,0.45,-6.41556,-1.59702,-4.81854,1
0.04,0.45,-1.58837,-1.58915,0.000772294,0
0.02,0.46,-1.55053,-1.55117,0.000640388,0
0.06,0.45,-1.57853,-1.57939,0.000866929,0
0.08,0.45,-1.56495,-1.5659,0.000952996,0
0.06,0.46,-1.53536,-1.53619,0.000824658,0
0.1,0.45,-1.54778,-1.54881,0.00102867,0
0.12,0.45,-1.52723,-1.52832,0.00109255,0
0.1,0.46,-1.5059,-1.50688,0.000978166,0
0.14,0.45,-1.50348,-1.50463,0.00114367,0
0.16,0.45,-1.47679,-1.47797,0.00118162,0
0.14,0.46,-1.46338,-1.46447,0.00108917,0
0.18,0.45,-1.44739,-1.4486,0.00120643,0
0.2,0.45,-1.41553,-1.41675,0.0012186,0
0.18,0.46,-1.40943,-1.41059,0.00115225,0
0.22,0.45,-1.38148,-1.3827,0.00121898,0
0.24,0.45,-1.34548,-1.34669,0.0012087,0
0.22,0.46,-1.3459,-1.34707,0.00116872,0
0.26,0.45,-1.30777,-1.30896,0.00118905,0
0.28,0.45,-1.2686,-1.26976,0.00116142,0
0.26,0.46,-1.27468,-1.27583,0.00114508,0
0.3,0.45,-1.22816,-1.22929,0.00112723,0
0.32,0.45,-1.18668,-1.18777,0.00108782,0
0.3,0.46,-1.19756,-1.19865,0.0010907,0
0.34,0.45,-1.14434,-1.14539,0.00104449,0
0.36,0.45,-1.10132,-1.10232,0.000998364,0
0.34,0.46,-1.11617,-1.11718,0.00101551,0
0.38,0.45,-1.05777,-1.05872,0.000950473,0
0.4,0.45,-1.01383,-1.01473,0.000901687,0
0.38,0.46,-1.0319,-1.03282,0.00092847,0
0.42,0.45,-0.96963,-0.970483,0.00085274,0
0.44,0.45,-0.925284,-0.926089,0.000804234,0
0.42,0.46,-0.945913,-0.94675,0.000836772,0
0.46,0.45,-0.880891,-0.881648,0.000756651,0
0.48,0.45,-0.836538,-0.837249,0.000710364,0
0.46,0.46,-0.859165,-0.85991,0.000745652,0
0.5,0.45,-0.792302,-0.792968,0.000665656,0
0.52,0.45,-0.748249,-0.748871,0.000622727,0
0.5,0.46,-0.772398,-0.773057,0.000658593,0
0.54,0.45,-0.704436,-0.705017,0.000581713,0
0.56,0.45,-0.660912,-0.661455,0.000542693,0
0.54,0.46,-0.68619,-0.686768,0.000577668,0
0.58,0.45,-0.61772,-0.618225,0.000505705,0
0.6,0.45,-0.574893,-0.575364,0.000470748,0
0.58,0.46,-0.600976,-0.60148,0.000503906,0
0.62,0.45,-0.532463,-0.532901,0.000437797,0
0.64,0.45,-0.490453,-0.49086,0.000406805,0
0.62,0.46,-0.517077,-0.517515,0.000437622,0
0.66,0.45,-0.448883,-0.44926,0.000377708,0
0.68,0.45,-0.407768,-0.408119,0.000350436,0
0.66,0.46,-0.434721,-0.4351,0.000378671,0
0.7,0.45,-0.367122,-0.367447,0.000324906,0
0.72,0.45,-0.326954,-0.327255,0.000301034,0
0.7,0.46,-0.354065,-0.354392,0.000326633,0
0.74,0.45,-0.28727,-0.287549,0.000278734,0
0.76,0.45,-0.248075,-0.248333,0.000257919,0
0.74,0.46,-0.275209,-0.27549,0.000280948,0
0.78,0.45,-0.209372,-0.209611,0.000238503,0
0.8,0.45,-0.171161,-0.171382,0.000220401,0
0.78,0.46,-0.19821,-0.198451,0.000240999,0
0.82,0.45,-0.133442,-0.133646,0.000203532,0
0.84,0.45,-0.096213,-0.0964008,0.000187819,0
0.82,0.46,-0.123092,-0.123298,0.000206163,0
0.86,0.45,-0.0594707,-0.0596439,0.000173187,0
0.88,0.45,-0.0232114,-0.023371,0.000159565,0
0.86,0.46,-0.0498551,-0.0500309,0.000175848,0
0.9,0.45,0.0125694,0.0124225,0.000146885,0
0.92,0.45,0.0478771,0.047742,0.000135086,0
0.9,0.46,0.0215195,0.02137,0.000149505,0
0.94,0.45,0.0827174,0.0825933,0.000124107,0
0.96,0.45,0.117097,0.116983,0.000113892,0
0.94,0.46,0.0910636,0.090937,0.000126638,0
0.98,0.45,0.151021,0.150917,0.00010439,0
1,0.45,0.184498,0.184403,9.55517e-05,0
0.98,0.46,0.158818,0.158712,0.000106803,0
1.02,0.45,0.217535,0.217447,8.73314e-05,0
1.04,0.45,0.250138,0.250058,7.96865e-05,0
1.02,0.46,0.224832,0.224742,8.96081e-05,0
1.06,0.45,0.282315,0.282242,7.25775e-05,0
1.08,0.45,0.314073,0.314007,6.59672e-05,0
1.06,0.46,0.289156,0.289081,7.47101e-05,0
1.1,0.45,0.345421,0.345361,5.98214e-05,0
1.12,0.45,0.376365,0.376311,5.41078e-05,0
1.1,0.46,0.351845,0.351783,6.1808e-05,0
1.14,0.45,0.406913,0.406864,4.87968e-05,0
1.16,0.45,0.437072,0.437028,4.38605e-05,0
1.14,0.46,0.412955,0.412904,5.06397e-05,0
1.18,0.45,0.46685,0.466811,3.92731e-05,0
1.2,0.45,0.496254,0.496219,3.50105e-05,0
1.18,0.46,0.472541,0.472501,4.09773e-05,0
1.22,0.45,0.525292,0.525261,3.10503e-05,0
1.24,0.45,0.55397,0.553943,2.73718e-05,0
1.22,0.46,0.530661,0.530628,3.26228e-05,0
1.26,0.45,0.582295,0.582271,2.39555e-05,0
1.28,0.45,0.610275,0.610255,2.07834e-05,0
1.26,0.46,0.587368,0.587342,2.54041e-05,0
1.3,0.45,0.637917,0.637899,1.78386e-05,0
1.32,0.45,0.665226,0.665211,1.51055e-05,0
1.3,0.46,0.642715,0.642696,1.91716e-05,0
1.34,0.45,0.692209,0.692197,1.25696e-05,0
1.36,0.45,0.718874,0.718864,1.02172e-05,0
1.34,0.46,0.696755,0.696741,1.37955e-05,0
1.38,0.45,0.745226,0.745218,8.03573e-06,0
1.4,0.45,0.771271,0.771265,6.01328e-06,0
1.38,0.46,0.749537,0.749528,9.16276e-06,0
1.42,0.45,0.797016,0.797012,4.13886e-06,0
1.44,0.45,0.822466,0.822463,2.4022e-06,0
1.42,0.46,0.801109,0.801104,5.17493e-06,0
1.46,0.45,0.847627,0.847626,7.9371e-07,0
1.48,0.45,0.872505,0.872506,-6.95581e-07,0
1.46,0.46,0.851519,0.851518,1.74631e-06,0
1.5,0.45,0.897106,0.897108,-2.07404e-06,0
1.52,0.45,0.921434,0.921437,-3.34948e-06,0
1.5,0.46,0.90081,0.900812,-1.19793e-06,0
1.54,0.45,0.945495,0.9455,-4.52923e-06,0
1.56,0.45,0.969295,0.969301,-5.62011e-06,0
1.54,0.46,0.949025,0.949029,-3.72314e-06,0
1.58,0.45,0.992838,0.992844,-6.62854e-06,0
1.6,0.45,1.01613,1.01614,-7.56051e-06,0
1.58,0.46,0.996204,0.99621,-5.88655e-06,0
1.62,0.45,1.03917,1.03918,-8.42163e-06,0
1.64,0.45,1.06197,1.06198,-9.21718e-06,0
1.62,0.46,1.04239,1.04239,-7.73834e-06,0
1.66,0.45,1.08454,1.08455,-9.95209e-06,0
1.68,0.45,1.10687,1.10688,-1.0631e-05,0
1.66,0.46,1.08761,1.08762,-9.32261e-06,0
1.7,0.45,1.12897,1.12898,-1.12583e-05,0
1.72,0.45,1.15084,1.15086,-1.18381e-05,0
1.7,0.46,1.13191,1.13192,-1.06783e-05,0
1.74,0.45,1.1725,1.17251,-1.23742e-05,0
1.76,0.45,1.19394,1.19395,-1.28703e-05,0
1.74,0.46,1.17531,1.17533,-1.18397e-05,0
1.78,0.45,1.21517,1.21518,-1.33299e-05,0
1.8,0.45,1.23618,1.2362,-1.37562e-05,0
1.78,0.46,1.21786,1.21788,-1.28375e-05,0
1.82,0.45,1.257,1.25701,-1.41523e-05,0
1.84,0.45,1.27761,1.27762,-1.45212e-05,0
1.82,0.46,1.25958,1.2596,-1.3699e-05,0
1.86,0.45,1.29802,1.29804,-1.48656e-05,0
1.88,0.45,1.31824,1.31826,-1.51883e-05,0
1.86,0.46,1.3005,1.30052,-1.44488e-05,0
1.9,0.45,1.33827,1.33829,-1.54918e-05,0
1.92,0.45,1.35811,1.35813,-1.57786e-05,0
1.9,0.46,1.34065,1.34067,-1.51094e-05,0
1.94,0.45,1.37777,1.37778,-1.60511e-05,0
1.96,0.45,1.39724,1.39726,-1.63115e-05,0
1.94,0.46,1.38006,1.38008,-1.57014e-05,0
1.98,0.45,1.41654,1.41656,-1.65622e-05,0
2,0.45,5.71871,1.43568,4.28303,1
1.98,0.46,1.41875,1.41876,-1.6244e-05,0
0.02,0.47,-1.50762,-1.50824,0.00061161,0
0,0.47,-6.0666,-1.51005,-4.55656,1
0.04,0.47,-1.50213,-1.50283,0.000701083,0
0.02,0.48,-1.46562,-1.4662,0.000584697,0
0.06,0.47,-1.49309,-1.49388,0.000785262,0
0.08,0.47,-1.48062,-1.48148,0.00086241,0
0.06,0.48,-1.45169,-1.45243,0.00074849,0
0.1,0.47,-1.46484,-1.46577,0.000931007,0
0.12,0.47,-1.4459,-1.44689,0.000989834,0
0.1,0.48,-1.42456,-1.42545,0.000886918,0
0.14,0.47,-1.424,-1.42504,0.00103804,0
0.16,0.47,-1.39932,-1.40039,0.00107514,0
0.14,0.48,-1.3853,-1.38629,0.000990025,0
0.18,0.47,-1.37208,-1.37318,0.00110107,0
0.2,0.47,-1.3425,-1.34362,0.0011161,0
0.18,0.48,-1.33531,-1.33636,0.0010527,0
0.22,0.47,-1.31081,-1.31193,0.00112082,0
0.24,0.47,-1.27722,-1.27834,0.00111603,0
0.22,0.48,-1.27619,-1.27726,0.00107516,0
0.26,0.47,-1.24196,-1.24306,0.00110274,0
0.28,0.47,-1.20523,-1.20631,0.00108205,0
0.26,0.48,-1.2096,-1.21066,0.00106199,0
0.3,0.47,-1.16723,-1.16828,0.0010551,0
0.32,0.47,-1.12815,-1.12917,0.00102301,0
0.3,0.48,-1.13716,-1.13819,0.00102044,0
0.34,0.47,-1.08817,-1.08916,0.000986877,0
0.36,0.47,-1.04745,-1.04839,0.000947699,0
0.34,0.48,-1.06036,-1.06132,0.000958652,0
0.38,0.47,-1.00613,-1.00704,0.000906385,0
0.4,0.47,-0.964355,-0.965218,0.000863733,0
0.38,0.48,-0.980478,-0.981363,0.000884291,0
0.42,0.47,-0.922243,-0.923064,0.000820433,0
0.44,0.47,-0.879905,-0.880682,0.000777067,0
0.42,0.48,-0.89863,-0.899434,0.000803803,0
0.46,0.47,-0.837439,-0.838173,0.000734114,0
0.48,0.47,-0.794931,-0.795623,0.000691961,0
0.46,0.48,-0.815723,-0.816445,0.000722109,0
0.5,0.47,-0.752459,-0.75311,0.000650912,0
0.52,0.47,-0.710089,-0.7107,0.000611197,0
0.5,0.48,-0.732494,-0.733136,0.000642673,0
0.54,0.47,-0.667882,-0.668455,0.000572985,0
0.56,0.47,-0.625887,-0.626424,0.000536391,0
0.54,0.48,-0.64952,-0.650088,0.000567714,0
0.58,0.47,-0.58415,-0.584652,0.000501489,0
0.6,0.47,-0.542708,-0.543177,0.000468313,0
0.58,0.48,-0.56725,-0.567749,0.000498493,0
0.62,0.47,-0.501594,-0.502031,0.000436871,0
0.64,0.47,-0.460835,-0.461242,0.000407148,0
0.62,0.48,-0.486023,-0.486458,0.000435574,0
0.66,0.47,-0.420453,-0.420833,0.00037911,0
0.68,0.47,-0.380469,-0.380821,0.00035271,0
0.66,0.48,-0.406087,-0.406466,0.000379047,0
0.7,0.47,-0.340896,-0.341224,0.000327893,0
0.72,0.47,-0.301747,-0.302051,0.000304596,0
0.7,0.48,-0.32762,-0.327949,0.000328703,0
0.74,0.47,-0.263032,-0.263315,0.000282751,0
0.76,0.47,-0.224758,-0.22502,0.000262287,0
0.74,0.48,-0.250745,-0.251029,0.000284154,0
0.78,0.47,-0.18693,-0.187173,0.000243135,0
0.8,0.47,-0.149552,-0.149777,0.000225223,0
0.78,0.48,-0.175538,-0.175783,0.000244921,0
0.82,0.47,-0.112624,-0.112833,0.000208481,0
0.84,0.47,-0.0761484,-0.0763412,0.000192842,0
0.82,0.48,-0.102044,-0.102254,0.000210494,0
0.86,0.47,-0.0401231,-0.0403013,0.000178239,0
0.88,0.47,-0.00454647,-0.00471108,0.000164609,0
0.86,0.48,-0.0302788,-0.0304592,0.000180365,0
0.9,0.47,0.0305841,0.0304322,0.000151892,0
0.92,0.47,0.0652721,0.0651321,0.00014003,0
0.9,0.48,0.0397593,0.0396053,0.00015405,0
0.94,0.47,0.0995217,0.0993927,0.000128969,0
0.96,0.47,0.133337,0.133219,0.000118656,0
0.94,0.48,0.108088,0.107957,0.000131102,0
0.98,0.47,0.166725,0.166616,0.000109044,0
1,0.47,0.199688,0.199588,0.000100085,0
0.98,0.48,0.174736,0.174625,0.000111113,0
1.02,0.47,0.232235,0.232143,9.17375e-05,0
1.04,0.47,0.264369,0.264285,8.39605e-05,0
1.02,0.48,0.23974,0.239647,9.37193e-05,0
1.06,0.47,0.296099,0.296022,7.67163e-05,0
1.08,0.47,0.327429,0.327359,6.99691e-05,0
1.06,0.48,0.303142,0.303063,7.85954e-05,0
1.1,0.47,0.358367,0.358304,6.3686e-05,0
1.12,0.47,0.388919,0.388861,5.78357e-05,0
1.1,0.48,0.364986,0.364921,6.54547e-05,0
1.14,0.47,0.419092,0.419039,5.23893e-05,0
1.16,0.47,0.448891,0.448844,4.73197e-05,0
1.14,0.48,0.425322,0.425268,5.40449e-05,0
1.18,0.47,0.478324,0.478282,4.26015e-05,0
1.2,0.47,0.507398,0.50736,3.82112e-05,0
1.18,0.48,0.484197,0.484153,4.41449e-05,0
1.22,0.47,0.536118,0.536084,3.41266e-05,0
1.24,0.47,0.564492,0.564461,3.03272e-05,0
1.22,0.48,0.541662,0.541626,3.55608e-05,0
1.26,0.47,0.592525,0.592498,2.67937e-05,0
1.28,0.47,0.620224,0.6202,2.35083e-05,0
1.26,0.48,0.597765,0.597737,2.81236e-05,0
1.3,0.47,0.647595,0.647574,2.04541e-05,0
1.32,0.47,0.674644,0.674627,1.76156e-05,0
1.3,0.48,0.652555,0.652533,2.16852e-05,0
1.34,0.47,0.701378,0.701363,1.49781e-05,0
1.36,0.47,0.727803,0.72779,1.2528e-05,0
1.34,0.48,0.70608,0.706063,1.61165e-05,0
1.38,0.47,0.753923,0.753913,1.02527e-05,0
1.4,0.47,0.779746,0.779738,8.1401e-06,0
1.38,0.48,0.758384,0.758373,1.13047e-05,0
1.42,0.47,0.805276,0.80527,6.17924e-06,0
1.44,0.47,0.830519,0.830515,4.35971e-06,0
1.42,0.48,0.809514,0.809507,7.1511e-06,0
1.46,0.47,0.855481,0.855479,2.67179e-06,0
1.48,0.47,0.880167,0.880166,1.10641e-06,0
1.46,0.48,0.859512,0.859509,3.56952e-06,0
1.5,0.47,0.904582,0.904582,-3.44908e-07,0
1.52,0.47,0.928731,0.928733,-1.69012e-06,0
1.5,0.48,0.90842,0.90842,4.84439e-07,0
1.54,0.47,0.95262,0.952623,-2.93665e-06,0
1.56,0.47,0.976252,0.976256,-4.09148e-06,0
1.54,0.48,0.956278,0.95628,-2.17029e-06,0
1.58,0.47,0.999634,0.999639,-5.16112e-06,0
1.6,0.47,1.02277,1.02277,-6.1517e-06,0
1.58,0.48,1.00312,1.00313,-4.45273e-06,0
1.62,0.47,1.04566,1.04567,-7.06896e-06,0
1.64,0.47,1.06832,1.06832,-7.91828e-06,0
1.62,0.48,1.049,1.049,-6.41392e-06,0
1.66,0.47,1.09074,1.09075,-8.70473e-06,0
1.68,0.47,1.11293,1.11294,-9.43306e-06,0
1.66,0.48,1.09393,1.09393,-8.09883e-06,0
1.7,0.47,1.1349,1.13491,-1.01078e-05,0
1.72,0.47,1.15665,1.15666,-1.07331e-05,0
1.7,0.48,1.13795,1.13796,-9.5472e-06,0
1.74,0.47,1.17818,1.17819,-1.13129e-05,0
1.76,0.47,1.1995,1.19951,-1.18511e-05,0
1.74,0.48,1.1811,1.18111,-1.07943e-05,0
1.78,0.47,1.22061,1.22062,-1.23512e-05,0
1.8,0.47,1.24152,1.24153,-1.28166e-05,0
1.78,0.48,1.22341,1.22342,-1.18714e-05,0
1.82,0.47,1.26222,1.26223,-1.32504e-05,0
1.84,0.47,1.28272,1.28274,-1.36557e-05,0
1.82,0.48,1.2649,1.26492,-1.28068e-05,0
1.86,0.47,1.30303,1.30305,-1.40355e-05,0
1.88,0.47,1.32315,1.32317,-1.43925e-05,0
1.86,0.48,1.30561,1.30563,-1.36258e-05,0
1.9,0.47,1.34309,1.3431,-1.47293e-05,0
1.92,0.47,1.36283,1.36285,-1.50486e-05,0
1.9,0.48,1.34556,1.34558,-1.43517e-05,0
1.94,0.47,1.3824,1.38241,-1.53529e-05,0
1.96,0.47,1.40178,1.4018,-1.56445e-05,0
1.94,0.48,1.38478,1.38479,-1.50057e-05,0
1.98,0.47,1.42099,1.42101,-1.59259e-05,0
2,0.47,5.73635,1.44005,4.2963,1
1.98,0.48,1.42329,1.4233,-1.5608e-05,0
0.02,0.49,-1.42448,-1.42504,0.000559491,0
0,0.49,-5.73222,-1.4267,-4.30552,1
0.04,0.49,-1.41942,-1.42006,0.000638993,0
0.02,0.5,-1.38416,-1.3847,0.000535852,0
0.06,0.49,-1.4111,-1.41182,0.000714117,0
0.08,0.49,-1.39961,-1.40039,0.000783426,0
0.06,0.5,-1.37132,-1.372,0.000681941,0
0.1,0.49,-1.38505,-1.38589,0.000845645,0
0.12,0.49,-1.36755,-1.36845,0.000899727,0
0.1,0.5,-1.34627,-1.34707,0.000806959,0
0.14,0.49,-1.34728,-1.34823,0.000944901,0
0.16,0.49,-1.32441,-1.32539,0.000980701,0
0.14,0.5,-1.30991,-1.31082,0.000902449,0
0.18,0.49,-1.29911,-1.30012,0.00100697,0
0.2,0.49,-1.27158,-1.27261,0.00102382,0
0.18,0.5,-1.26347,-1.26443,0.000963687,0
0.22,0.49,-1.24203,-1.24306,0.00103166,0
0.24,0.49,-1.21064,-1.21167,0.00103106,0
0.22,0.5,-1.20833,-1.20932,0.000990183,0
0.26,0.49,-1.17761,-1.17863,0.0010228,0
0.28,0.49,-1.14313,-1.14413,0.00100772,0
0.26,0.5,-1.14598,-1.14696,0.000985104,0
0.3,0.49,-1.10737,-1.10836,0.000986756,0
0.32,0.49,-1.07052,-1.07148,0.000960838,0
0.3,0.5,-1.07786,-1.07881,0.000954037,0
0.34,0.49,-1.03274,-1.03367,0.000930881,0
0.36,0.49,-0.994166,-0.995063,0.000897754,0
0.34,0.5,-1.00531,-1.00622,0.000903606,0
0.38,0.49,-0.954949,-0.955811,0.000862257,0
0.4,0.49,-0.915216,-0.916041,0.00082511,0
0.38,0.5,-0.929549,-0.93039,0.000840338,0
0.42,0.49,-0.875082,-0.875869,0.00078695,0
0.44,0.49,-0.834654,-0.835402,0.000748326,0
0.42,0.5,-0.851607,-0.852377,0.000769939,0
0.46,0.49,-0.794027,-0.794737,0.000709704,0
0.48,0.49,-0.753288,-0.753959,0.000671469,0
0.46,0.5,-0.77236,-0.773057,0.000696959,0
0.5,0.49,-0.712512,-0.713146,0.000633934,0
0.52,0.49,-0.671767,-0.672365,0.000597349,0
0.5,0.5,-0.692522,-0.693147,0.000624751,0
0.54,0.49,-0.631114,-0.631676,0.000561903,0
0.56,0.49,-0.590605,-0.591132,0.000527739,0
0.54,0.5,-0.612672,-0.613228,0.000555599,0
0.58,0.49,-0.550285,-0.55078,0.000494956,0
0.6,0.49,-0.510195,-0.510659,0.000463618,0
0.58,0.5,-0.533262,-0.533753,0.000490916,0
0.62,0.49,-0.47037,-0.470804,0.00043376,0
0.64,0.49,-0.430839,-0.431245,0.000405392,0
0.62,0.5,-0.454644,-0.455076,0.000431459,0
0.66,0.49,-0.391628,-0.392006,0.000378507,0
0.68,0.49,-0.352757,-0.35311,0.000353081,0
0.66,0.5,-0.377083,-0.377461,0.000377511,0
0.7,0.49,-0.314245,-0.314574,0.000329079,0
0.72,0.49,-0.276106,-0.276412,0.000306459,0
0.7,0.5,-0.300776,-0.301105,0.000329038,0
0.74,0.49,-0.238353,-0.238638,0.000285169,0
0.76,0.49,-0.200995,-0.20126,0.000265157,0
0.74,0.5,-0.225862,-0.226148,0.000285809,0
0.78,0.49,-0.164039,-0.164285,0.000246364,0
0.8,0.49,-0.127491,-0.12772,0.000228733,0
0.78,0.5,-0.152438,-0.152685,0.000247473,0
0.82,0.49,-0.091355,-0.0915672,0.000212206,0
0.84,0.49,-0.0556332,-0.0558299,0.000196723,0
0.82,0.5,-0.0805627,-0.0807763,0.000213623,0
0.86,0.49,-0.0203266,-0.0205089,0.000182228,0
0.88,0.49,0.0145645,0.0143959,0.000168665,0
0.86,0.5,-0.0102706,-0.0104545,0.000183833,0
0.9,0.49,0.0490414,0.0488854,0.000155979,0
0.92,0.49,0.0831056,0.0829615,0.00014412,0
0.9,0.5,0.0584266,0.0582689,0.000157684,0
0.94,0.49,0.11676,0.116627,0.000133037,0
0.96,0.49,0.150007,0.149884,0.000122683,0
0.94,0.5,0.125533,0.125398,0.000134776,0
0.98,0.49,0.182851,0.182738,0.000113012,0
1,0.49,0.215296,0.215192,0.000103983,0
0.98,0.5,0.191066,0.190951,0.000114741,0
1.02,0.49,0.247346,0.247251,9.55536e-05,0
1.04,0.49,0.279006,0.278919,8.76871e-05,0
1.02,0.5,0.255049,0.254952,9.72406e-05,0
1.06,0.49,0.310282,0.310202,8.03472e-05,0
1.08,0.49,0.341178,0.341104,7.34999e-05,0
1.06,0.5,0.317517,0.317435,8.19715e-05,0
1.1,0.49,0.3717,0.371633,6.71136e-05,0
1.12,0.49,0.401853,0.401792,6.11582e-05,0
1.1,0.5,0.378505,0.378436,6.86621e-05,0
1.14,0.49,0.431643,0.431588,5.56058e-05,0
1.16,0.49,0.461076,0.461026,5.04301e-05,0
1.14,0.5,0.438054,0.437997,5.70714e-05,0
1.18,0.49,0.490158,0.490113,4.56065e-05,0
1.2,0.49,0.518894,0.518853,4.11119e-05,0
1.18,0.5,0.496206,0.496159,4.69858e-05,0
1.22,0.49,0.547291,0.547254,3.69247e-05,0
1.24,0.49,0.575353,0.57532,3.30246e-05,0
1.22,0.5,0.553003,0.552965,3.82174e-05,0
1.26,0.49,0.603088,0.603058,2.93928e-05,0
1.28,0.49,0.6305,0.630474,2.60114e-05,0
1.26,0.5,0.608491,0.60846,3.06006e-05,0
1.3,0.49,0.657595,0.657572,2.28641e-05,0
1.32,0.49,0.684379,0.684359,1.99351e-05,0
1.3,0.5,0.662712,0.662688,2.399e-05,0
1.34,0.49,0.710857,0.71084,1.721e-05,0
1.36,0.49,0.737035,0.737021,1.46753e-05,0
1.34,0.5,0.715709,0.715691,1.8258e-05,0
1.38,0.49,0.762919,0.762906,1.23181e-05,0
1.4,0.49,0.788513,0.788503,1.01267e-05,0
1.38,0.5,0.767526,0.767512,1.32924e-05,0
1.42,0.49,0.813823,0.813815,8.08986e-06,0
1.44,0.49,0.838854,0.838848,6.19718e-06,0
1.42,0.5,0.818202,0.818193,8.99494e-06,0
1.46,0.49,0.863611,0.863607,4.4389e-06,0
1.48,0.49,0.8881,0.888097,2.80589e-06,0
1.46,0.5,0.867778,0.867773,5.27939e-06,0
1.5,0.49,0.912324,0.912323,1.28957e-06,0
1.52,0.49,0.936289,0.936289,-1.18072e-07,0
1.5,0.5,0.916293,0.916291,2.06997e-06,0
1.54,0.49,0.96,0.960001,-1.42456e-06,0
1.56,0.49,0.983461,0.983463,-2.63694e-06,0
1.54,0.5,0.963784,0.963785,-6.99912e-07,0
1.58,0.49,1.00668,1.00668,-3.76184e-06,0
1.6,0.49,1.02965,1.02966,-4.80546e-06,0
1.58,0.5,1.01029,1.01029,-3.08886e-06,0
1.62,0.49,1.05239,1.05239,-5.77364e-06,0
1.64,0.49,1.07489,1.0749,-6.67186e-06,0
1.62,0.5,1.05584,1.05584,-5.1485e-06,0
1.66,0.49,1.09717,1.09718,-7.50529e-06,0
1.68,0.49,1.11922,1.11923,-8.27876e-06,0
1.66,0.5,1.10047,1.10048,-6.92445e-06,0
1.7,0.49,1.14106,1.14106,-8.99686e-06,0
1.72,0.49,1.16267,1.16268,-9.66391e-06,0
1.7,0.5,1.14421,1.14422,-8.45708e-06,0
1.74,0.49,1.18408,1.18409,-1.0284e-05,0
1.76,0.49,1.20527,1.20528,-1.08609e-05,0
1.74,0.5,1.1871,1.18711,-9.78231e-06,0
1.78,0.49,1.22626,1.22627,-1.13983e-05,0
1.8,0.49,1.24705,1.24706,-1.18997e-05,0
1.78,0.5,1.22916,1.22917,-1.09322e-05,0
1.82,0.49,1.26764,1.26765,-1.23684e-05,0
1.84,0.49,1.28803,1.28805,-1.28075e-05,0
1.82,0.5,1.27042,1.27043,-1.19355e-05,0
1.86,0.49,1.30824,1.30825,-1.322e-05,0
1.88,0.49,1.32825,1.32827,-1.36088e-05,0
1.86,0.5,1.31091,1.31092,-1.28183e-05,0
1.9,0.49,1.34809,1.3481,-1.39766e-05,0
